Meter Number,Date,Start Time,Duration,Consumption,Generation,Net
5366729,1/21/2024,12:00 AM,60,0.545,,0.545
5366729,1/21/2024,1:00 AM,60,0.28,,0.28
5366729,1/21/2024,2:00 AM,60,0.29,,0.29
5366729,1/21/2024,3:00 AM,60,0.285,,0.285
5366729,1/21/2024,4:00 AM,60,0.255,,0.255
5366729,1/21/2024,5:00 AM,60,0.265,,0.265
5366729,1/21/2024,6:00 AM,60,0.255,,0.255
5366729,1/21/2024,7:00 AM,60,0.41,,0.41
5366729,1/21/2024,8:00 AM,60,0.245,,0.245
5366729,1/21/2024,9:00 AM,60,0.74,,0.74
5366729,1/21/2024,10:00 AM,60,0.415,,0.415
5366729,1/21/2024,11:00 AM,60,0.405,,0.405
5366729,1/21/2024,12:00 PM,60,0.415,,0.415
5366729,1/21/2024,1:00 PM,60,0.505,,0.505
5366729,1/21/2024,2:00 PM,60,0.94,,0.94
5366729,1/21/2024,3:00 PM,60,0.275,,0.275
5366729,1/21/2024,4:00 PM,60,0.52,,0.52
5366729,1/21/2024,5:00 PM,60,0.41,,0.41
5366729,1/21/2024,6:00 PM,60,0.295,,0.295
5366729,1/21/2024,7:00 PM,60,0.34,,0.34
5366729,1/21/2024,8:00 PM,60,0.46,,0.46
5366729,1/21/2024,9:00 PM,60,0.33,,0.33
5366729,1/21/2024,10:00 PM,60,0.255,,0.255
5366729,1/21/2024,11:00 PM,60,0.225,,0.225
5366729,1/22/2024,12:00 AM,60,0.38,,0.38
5366729,1/22/2024,1:00 AM,60,0.285,,0.285
5366729,1/22/2024,2:00 AM,60,0.225,,0.225
5366729,1/22/2024,3:00 AM,60,0.44,,0.44
5366729,1/22/2024,4:00 AM,60,0.215,,0.215
5366729,1/22/2024,5:00 AM,60,0.375,,0.375
5366729,1/22/2024,6:00 AM,60,0.465,,0.465
5366729,1/22/2024,7:00 AM,60,0.375,,0.375
5366729,1/22/2024,8:00 AM,60,0.455,,0.455
5366729,1/22/2024,9:00 AM,60,0.32,,0.32
5366729,1/22/2024,10:00 AM,60,0.475,,0.475
5366729,1/22/2024,11:00 AM,60,0.305,,0.305
5366729,1/22/2024,12:00 PM,60,0.475,,0.475
5366729,1/22/2024,1:00 PM,60,0.28,,0.28
5366729,1/22/2024,2:00 PM,60,0.305,,0.305
5366729,1/22/2024,3:00 PM,60,0.28,,0.28
5366729,1/22/2024,4:00 PM,60,0.325,,0.325
5366729,1/22/2024,5:00 PM,60,2.555,,2.555
5366729,1/22/2024,6:00 PM,60,0.395,,0.395
5366729,1/22/2024,7:00 PM,60,0.6,,0.6
5366729,1/22/2024,8:00 PM,60,0.58,,0.58
5366729,1/22/2024,9:00 PM,60,0.2,,0.2
5366729,1/22/2024,10:00 PM,60,0.1,,0.1
5366729,1/22/2024,11:00 PM,60,0.08,,0.08
5366729,1/23/2024,12:00 AM,60,0.1,,0.1
5366729,1/23/2024,1:00 AM,60,0.23,,0.23
5366729,1/23/2024,2:00 AM,60,0.22,,0.22
5366729,1/23/2024,3:00 AM,60,0.185,,0.185
5366729,1/23/2024,4:00 AM,60,0.17,,0.17
5366729,1/23/2024,5:00 AM,60,0.485,,0.485
5366729,1/23/2024,6:00 AM,60,0.76,,0.76
5366729,1/23/2024,7:00 AM,60,0.285,,0.285
5366729,1/23/2024,8:00 AM,60,0.1,,0.1
5366729,1/23/2024,9:00 AM,60,0.065,,0.065
5366729,1/23/2024,10:00 AM,60,0.1,,0.1
5366729,1/23/2024,11:00 AM,60,0.1,,0.1
5366729,1/23/2024,12:00 PM,60,0.065,,0.065
5366729,1/23/2024,1:00 PM,60,0.105,,0.105
5366729,1/23/2024,2:00 PM,60,0.085,,0.085
5366729,1/23/2024,3:00 PM,60,0.28,,0.28
5366729,1/23/2024,4:00 PM,60,0.105,,0.105
5366729,1/23/2024,5:00 PM,60,1.305,,1.305
5366729,1/23/2024,6:00 PM,60,1.215,,1.215
5366729,1/23/2024,7:00 PM,60,0.715,,0.715
5366729,1/23/2024,8:00 PM,60,0.235,,0.235
5366729,1/23/2024,9:00 PM,60,0.445,,0.445
5366729,1/23/2024,10:00 PM,60,0.265,,0.265
5366729,1/23/2024,11:00 PM,60,0.22,,0.22
5366729,1/24/2024,12:00 AM,60,0.42,,0.42
5366729,1/24/2024,1:00 AM,60,0.27,,0.27
5366729,1/24/2024,2:00 AM,60,0.36,,0.36
5366729,1/24/2024,3:00 AM,60,0.26,,0.26
5366729,1/24/2024,4:00 AM,60,0.38,,0.38
5366729,1/24/2024,5:00 AM,60,0.785,,0.785
5366729,1/24/2024,6:00 AM,60,0.55,,0.55
5366729,1/24/2024,7:00 AM,60,0.45,,0.45
5366729,1/24/2024,8:00 AM,60,0.415,,0.415
5366729,1/24/2024,9:00 AM,60,0.52,,0.52
5366729,1/24/2024,10:00 AM,60,0.645,,0.645
5366729,1/24/2024,11:00 AM,60,0.51,,0.51
5366729,1/24/2024,12:00 PM,60,0.275,,0.275
5366729,1/24/2024,1:00 PM,60,0.2,,0.2
5366729,1/24/2024,2:00 PM,60,0.39,,0.39
5366729,1/24/2024,3:00 PM,60,0.97,,0.97
5366729,1/24/2024,4:00 PM,60,0.42,,0.42
5366729,1/24/2024,5:00 PM,60,0.51,,0.51
5366729,1/24/2024,6:00 PM,60,0.54,,0.54
5366729,1/24/2024,7:00 PM,60,0.34,,0.34
5366729,1/24/2024,8:00 PM,60,0.225,,0.225
5366729,1/24/2024,9:00 PM,60,0.205,,0.205
5366729,1/24/2024,10:00 PM,60,0.105,,0.105
5366729,1/24/2024,11:00 PM,60,0.11,,0.11
5366729,1/25/2024,12:00 AM,60,0.11,,0.11
5366729,1/25/2024,1:00 AM,60,0.09,,0.09
5366729,1/25/2024,2:00 AM,60,0.195,,0.195
5366729,1/25/2024,3:00 AM,60,0.265,,0.265
5366729,1/25/2024,4:00 AM,60,0.095,,0.095
5366729,1/25/2024,5:00 AM,60,0.215,,0.215
5366729,1/25/2024,6:00 AM,60,0.25,,0.25
5366729,1/25/2024,7:00 AM,60,0.39,,0.39
5366729,1/25/2024,8:00 AM,60,0.23,,0.23
5366729,1/25/2024,9:00 AM,60,0.135,,0.135
5366729,1/25/2024,10:00 AM,60,0.295,,0.295
5366729,1/25/2024,11:00 AM,60,0.41,,0.41
5366729,1/25/2024,12:00 PM,60,0.31,,0.31
5366729,1/25/2024,1:00 PM,60,0.325,,0.325
5366729,1/25/2024,2:00 PM,60,0.69,,0.69
5366729,1/25/2024,3:00 PM,60,0.235,,0.235
5366729,1/25/2024,4:00 PM,60,0.22,,0.22
5366729,1/25/2024,5:00 PM,60,1.5,,1.5
5366729,1/25/2024,6:00 PM,60,0.22,,0.22
5366729,1/25/2024,7:00 PM,60,0.72,,0.72
5366729,1/25/2024,8:00 PM,60,0.48,,0.48
5366729,1/25/2024,9:00 PM,60,0.665,,0.665
5366729,1/25/2024,10:00 PM,60,0.5,,0.5
5366729,1/25/2024,11:00 PM,60,0.23,,0.23
5366729,1/26/2024,12:00 AM,60,0.375,,0.375
5366729,1/26/2024,1:00 AM,60,0.235,,0.235
5366729,1/26/2024,2:00 AM,60,0.415,,0.415
5366729,1/26/2024,3:00 AM,60,0.435,,0.435
5366729,1/26/2024,4:00 AM,60,0.45,,0.45
5366729,1/26/2024,5:00 AM,60,0.48,,0.48
5366729,1/26/2024,6:00 AM,60,0.985,,0.985
5366729,1/26/2024,7:00 AM,60,0.69,,0.69
5366729,1/26/2024,8:00 AM,60,0.61,,0.61
5366729,1/26/2024,9:00 AM,60,0.8,,0.8
5366729,1/26/2024,10:00 AM,60,0.42,,0.42
5366729,1/26/2024,11:00 AM,60,0.34,,0.34
5366729,1/26/2024,12:00 PM,60,0.28,,0.28
5366729,1/26/2024,1:00 PM,60,0.215,,0.215
5366729,1/26/2024,2:00 PM,60,0.155,,0.155
5366729,1/26/2024,3:00 PM,60,0.17,,0.17
5366729,1/26/2024,4:00 PM,60,0.21,,0.21
5366729,1/26/2024,5:00 PM,60,0.94,,0.94
5366729,1/26/2024,6:00 PM,60,0.28,,0.28
5366729,1/26/2024,7:00 PM,60,0.18,,0.18
5366729,1/26/2024,8:00 PM,60,0.54,,0.54
5366729,1/26/2024,9:00 PM,60,0.47,,0.47
5366729,1/26/2024,10:00 PM,60,0.175,,0.175
5366729,1/26/2024,11:00 PM,60,0.235,,0.235
5366729,1/27/2024,12:00 AM,60,0.275,,0.275
5366729,1/27/2024,1:00 AM,60,0.445,,0.445
5366729,1/27/2024,2:00 AM,60,0.61,,0.61
5366729,1/27/2024,3:00 AM,60,0.43,,0.43
5366729,1/27/2024,4:00 AM,60,0.685,,0.685
5366729,1/27/2024,5:00 AM,60,0.48,,0.48
5366729,1/27/2024,6:00 AM,60,0.645,,0.645
5366729,1/27/2024,7:00 AM,60,0.425,,0.425
5366729,1/27/2024,8:00 AM,60,0.455,,0.455
5366729,1/27/2024,9:00 AM,60,0.21,,0.21
5366729,1/27/2024,10:00 AM,60,0.695,,0.695
5366729,1/27/2024,11:00 AM,60,0.33,,0.33
5366729,1/27/2024,12:00 PM,60,0.125,,0.125
5366729,1/27/2024,1:00 PM,60,1.215,,1.215
5366729,1/27/2024,2:00 PM,60,1.09,,1.09
5366729,1/27/2024,3:00 PM,60,1.5,,1.5
5366729,1/27/2024,4:00 PM,60,1.495,,1.495
5366729,1/27/2024,5:00 PM,60,0.2,,0.2
5366729,1/27/2024,6:00 PM,60,0.19,,0.19
5366729,1/27/2024,7:00 PM,60,0.185,,0.185
5366729,1/27/2024,8:00 PM,60,0.115,,0.115
5366729,1/27/2024,9:00 PM,60,0.11,,0.11
5366729,1/27/2024,10:00 PM,60,0.155,,0.155
5366729,1/27/2024,11:00 PM,60,0.54,,0.54
5366729,1/28/2024,12:00 AM,60,0.745,,0.745
5366729,1/28/2024,1:00 AM,60,0.49,,0.49
5366729,1/28/2024,2:00 AM,60,0.09,,0.09
5366729,1/28/2024,3:00 AM,60,0.255,,0.255
5366729,1/28/2024,4:00 AM,60,0.28,,0.28
5366729,1/28/2024,5:00 AM,60,0.5,,0.5
5366729,1/28/2024,6:00 AM,60,0.535,,0.535
5366729,1/28/2024,7:00 AM,60,0.445,,0.445
5366729,1/28/2024,8:00 AM,60,0.52,,0.52
5366729,1/28/2024,9:00 AM,60,0.62,,0.62
5366729,1/28/2024,10:00 AM,60,0.07,,0.07
5366729,1/28/2024,11:00 AM,60,0.08,,0.08
5366729,1/28/2024,12:00 PM,60,0.045,,0.045
5366729,1/28/2024,1:00 PM,60,0.58,,0.58
5366729,1/28/2024,2:00 PM,60,0.085,,0.085
5366729,1/28/2024,3:00 PM,60,0.35,,0.35
5366729,1/28/2024,4:00 PM,60,1.905,,1.905
5366729,1/28/2024,5:00 PM,60,1.105,,1.105
5366729,1/28/2024,6:00 PM,60,0.465,,0.465
5366729,1/28/2024,7:00 PM,60,0.325,,0.325
5366729,1/28/2024,8:00 PM,60,0.16,,0.16
5366729,1/28/2024,9:00 PM,60,0.235,,0.235
5366729,1/28/2024,10:00 PM,60,0.095,,0.095
5366729,1/28/2024,11:00 PM,60,0.11,,0.11
5366729,1/29/2024,12:00 AM,60,0.375,,0.375
5366729,1/29/2024,1:00 AM,60,0.245,,0.245
5366729,1/29/2024,2:00 AM,60,0.41,,0.41
5366729,1/29/2024,3:00 AM,60,0.41,,0.41
5366729,1/29/2024,4:00 AM,60,0.44,,0.44
5366729,1/29/2024,5:00 AM,60,0.455,,0.455
5366729,1/29/2024,6:00 AM,60,0.65,,0.65
5366729,1/29/2024,7:00 AM,60,0.715,,0.715
5366729,1/29/2024,8:00 AM,60,0.3,,0.3
5366729,1/29/2024,9:00 AM,60,0.195,,0.195
5366729,1/29/2024,10:00 AM,60,0.15,,0.15
5366729,1/29/2024,11:00 AM,60,0.075,,0.075
5366729,1/29/2024,12:00 PM,60,0.095,,0.095
5366729,1/29/2024,1:00 PM,60,0.26,,0.26
5366729,1/29/2024,2:00 PM,60,0.335,,0.335
5366729,1/29/2024,3:00 PM,60,0.085,,0.085
5366729,1/29/2024,4:00 PM,60,0.16,,0.16
5366729,1/29/2024,5:00 PM,60,0.995,,0.995
5366729,1/29/2024,6:00 PM,60,0.17,,0.17
5366729,1/29/2024,7:00 PM,60,0.3,,0.3
5366729,1/29/2024,8:00 PM,60,0.27,,0.27
5366729,1/29/2024,9:00 PM,60,0.255,,0.255
5366729,1/29/2024,10:00 PM,60,0.275,,0.275
5366729,1/29/2024,11:00 PM,60,0.385,,0.385
5366729,1/30/2024,12:00 AM,60,0.45,,0.45
5366729,1/30/2024,1:00 AM,60,0.5,,0.5
5366729,1/30/2024,2:00 AM,60,0.7,,0.7
5366729,1/30/2024,3:00 AM,60,0.72,,0.72
5366729,1/30/2024,4:00 AM,60,0.62,,0.62
5366729,1/30/2024,5:00 AM,60,0.675,,0.675
5366729,1/30/2024,6:00 AM,60,0.785,,0.785
5366729,1/30/2024,7:00 AM,60,0.615,,0.615
5366729,1/30/2024,8:00 AM,60,0.17,,0.17
5366729,1/30/2024,9:00 AM,60,0.145,,0.145
5366729,1/30/2024,10:00 AM,60,0.085,,0.085
5366729,1/30/2024,11:00 AM,60,0.11,,0.11
5366729,1/30/2024,12:00 PM,60,0.04,,0.04
5366729,1/30/2024,1:00 PM,60,0.085,,0.085
5366729,1/30/2024,2:00 PM,60,0.035,,0.035
5366729,1/30/2024,3:00 PM,60,0.26,,0.26
5366729,1/30/2024,4:00 PM,60,0.08,,0.08
5366729,1/30/2024,5:00 PM,60,0.495,,0.495
5366729,1/30/2024,6:00 PM,60,0.48,,0.48
5366729,1/30/2024,7:00 PM,60,1.195,,1.195
5366729,1/30/2024,8:00 PM,60,0.935,,0.935
5366729,1/30/2024,9:00 PM,60,0.44,,0.44
5366729,1/30/2024,10:00 PM,60,0.455,,0.455
5366729,1/30/2024,11:00 PM,60,0.425,,0.425
5366729,1/31/2024,12:00 AM,60,0.295,,0.295
5366729,1/31/2024,1:00 AM,60,0.31,,0.31
5366729,1/31/2024,2:00 AM,60,0.42,,0.42
5366729,1/31/2024,3:00 AM,60,0.43,,0.43
5366729,1/31/2024,4:00 AM,60,0.575,,0.575
5366729,1/31/2024,5:00 AM,60,0.83,,0.83
5366729,1/31/2024,6:00 AM,60,0.775,,0.775
5366729,1/31/2024,7:00 AM,60,0.76,,0.76
5366729,1/31/2024,8:00 AM,60,0.51,,0.51
5366729,1/31/2024,9:00 AM,60,0.82,,0.82
5366729,1/31/2024,10:00 AM,60,0.355,,0.355
5366729,1/31/2024,11:00 AM,60,0.33,,0.33
5366729,1/31/2024,12:00 PM,60,0.175,,0.175
5366729,1/31/2024,1:00 PM,60,0.225,,0.225
5366729,1/31/2024,2:00 PM,60,0.06,,0.06
5366729,1/31/2024,3:00 PM,60,0.545,,0.545
5366729,1/31/2024,4:00 PM,60,0.205,,0.205
5366729,1/31/2024,5:00 PM,60,0.745,,0.745
5366729,1/31/2024,6:00 PM,60,0.33,,0.33
5366729,1/31/2024,7:00 PM,60,0.555,,0.555
5366729,1/31/2024,8:00 PM,60,0.31,,0.31
5366729,1/31/2024,9:00 PM,60,0.35,,0.35
5366729,1/31/2024,10:00 PM,60,0.435,,0.435
5366729,1/31/2024,11:00 PM,60,0.34,,0.34
5366729,2/1/2024,12:00 AM,60,0.61,,0.61
5366729,2/1/2024,1:00 AM,60,0.49,,0.49
5366729,2/1/2024,2:00 AM,60,0.455,,0.455
5366729,2/1/2024,3:00 AM,60,0.645,,0.645
5366729,2/1/2024,4:00 AM,60,0.43,,0.43
5366729,2/1/2024,5:00 AM,60,0.955,,0.955
5366729,2/1/2024,6:00 AM,60,0.795,,0.795
5366729,2/1/2024,7:00 AM,60,0.46,,0.46
5366729,2/1/2024,8:00 AM,60,1.235,,1.235
5366729,2/1/2024,9:00 AM,60,0.905,,0.905
5366729,2/1/2024,10:00 AM,60,1.295,,1.295
5366729,2/1/2024,11:00 AM,60,0.51,,0.51
5366729,2/1/2024,12:00 PM,60,0.525,,0.525
5366729,2/1/2024,1:00 PM,60,0.525,,0.525
5366729,2/1/2024,2:00 PM,60,0.49,,0.49
5366729,2/1/2024,3:00 PM,60,0.365,,0.365
5366729,2/1/2024,4:00 PM,60,2.535,,2.535
5366729,2/1/2024,5:00 PM,60,0.435,,0.435
5366729,2/1/2024,6:00 PM,60,0.565,,0.565
5366729,2/1/2024,7:00 PM,60,0.475,,0.475
5366729,2/1/2024,8:00 PM,60,0.36,,0.36
5366729,2/1/2024,9:00 PM,60,0.115,,0.115
5366729,2/1/2024,10:00 PM,60,0.255,,0.255
5366729,2/1/2024,11:00 PM,60,0.265,,0.265
5366729,2/2/2024,12:00 AM,60,0.445,,0.445
5366729,2/2/2024,1:00 AM,60,0.5,,0.5
5366729,2/2/2024,2:00 AM,60,0.38,,0.38
5366729,2/2/2024,3:00 AM,60,0.39,,0.39
5366729,2/2/2024,4:00 AM,60,0.51,,0.51
5366729,2/2/2024,5:00 AM,60,0.47,,0.47
5366729,2/2/2024,6:00 AM,60,0.725,,0.725
5366729,2/2/2024,7:00 AM,60,0.675,,0.675
5366729,2/2/2024,8:00 AM,60,0.53,,0.53
5366729,2/2/2024,9:00 AM,60,0.625,,0.625
5366729,2/2/2024,10:00 AM,60,0.33,,0.33
5366729,2/2/2024,11:00 AM,60,0.1,,0.1
5366729,2/2/2024,12:00 PM,60,0.075,,0.075
5366729,2/2/2024,1:00 PM,60,0.11,,0.11
5366729,2/2/2024,2:00 PM,60,0.665,,0.665
5366729,2/2/2024,3:00 PM,60,0.695,,0.695
5366729,2/2/2024,4:00 PM,60,0.44,,0.44
5366729,2/2/2024,5:00 PM,60,0.945,,0.945
5366729,2/2/2024,6:00 PM,60,1.575,,1.575
5366729,2/2/2024,7:00 PM,60,0.55,,0.55
5366729,2/2/2024,8:00 PM,60,0.405,,0.405
5366729,2/2/2024,9:00 PM,60,0.405,,0.405
5366729,2/2/2024,10:00 PM,60,0.55,,0.55
5366729,2/2/2024,11:00 PM,60,0.275,,0.275
5366729,2/3/2024,12:00 AM,60,0.42,,0.42
5366729,2/3/2024,1:00 AM,60,0.445,,0.445
5366729,2/3/2024,2:00 AM,60,0.585,,0.585
5366729,2/3/2024,3:00 AM,60,0.61,,0.61
5366729,2/3/2024,4:00 AM,60,0.455,,0.455
5366729,2/3/2024,5:00 AM,60,0.69,,0.69
5366729,2/3/2024,6:00 AM,60,0.61,,0.61
5366729,2/3/2024,7:00 AM,60,0.57,,0.57
5366729,2/3/2024,8:00 AM,60,0.555,,0.555
5366729,2/3/2024,9:00 AM,60,0.34,,0.34
5366729,2/3/2024,10:00 AM,60,0.48,,0.48
5366729,2/3/2024,11:00 AM,60,0.595,,0.595
5366729,2/3/2024,12:00 PM,60,0.185,,0.185
5366729,2/3/2024,1:00 PM,60,0.49,,0.49
5366729,2/3/2024,2:00 PM,60,0.365,,0.365
5366729,2/3/2024,3:00 PM,60,2.01,,2.01
5366729,2/3/2024,4:00 PM,60,0.73,,0.73
5366729,2/3/2024,5:00 PM,60,0.255,,0.255
5366729,2/3/2024,6:00 PM,60,0.18,,0.18
5366729,2/3/2024,7:00 PM,60,0.355,,0.355
5366729,2/3/2024,8:00 PM,60,0.505,,0.505
5366729,2/3/2024,9:00 PM,60,0.345,,0.345
5366729,2/3/2024,10:00 PM,60,0.28,,0.28
5366729,2/3/2024,11:00 PM,60,0.38,,0.38
5366729,2/4/2024,12:00 AM,60,0.43,,0.43
5366729,2/4/2024,1:00 AM,60,0.43,,0.43
5366729,2/4/2024,2:00 AM,60,0.485,,0.485
5366729,2/4/2024,3:00 AM,60,0.485,,0.485
5366729,2/4/2024,4:00 AM,60,0.44,,0.44
5366729,2/4/2024,5:00 AM,60,0.43,,0.43
5366729,2/4/2024,6:00 AM,60,0.495,,0.495
5366729,2/4/2024,7:00 AM,60,0.47,,0.47
5366729,2/4/2024,8:00 AM,60,0.595,,0.595
5366729,2/4/2024,9:00 AM,60,0.525,,0.525
5366729,2/4/2024,10:00 AM,60,0.32,,0.32
5366729,2/4/2024,11:00 AM,60,0.26,,0.26
5366729,2/4/2024,12:00 PM,60,0.115,,0.115
5366729,2/4/2024,1:00 PM,60,0.06,,0.06
5366729,2/4/2024,2:00 PM,60,0.08,,0.08
5366729,2/4/2024,3:00 PM,60,0.075,,0.075
5366729,2/4/2024,4:00 PM,60,2.03,,2.03
5366729,2/4/2024,5:00 PM,60,1.07,,1.07
5366729,2/4/2024,6:00 PM,60,0.75,,0.75
5366729,2/4/2024,7:00 PM,60,1.435,,1.435
5366729,2/4/2024,8:00 PM,60,1.17,,1.17
5366729,2/4/2024,9:00 PM,60,0.625,,0.625
5366729,2/4/2024,10:00 PM,60,0.335,,0.335
5366729,2/4/2024,11:00 PM,60,0.285,,0.285
5366729,2/5/2024,12:00 AM,60,0.29,,0.29
5366729,2/5/2024,1:00 AM,60,0.285,,0.285
5366729,2/5/2024,2:00 AM,60,0.46,,0.46
5366729,2/5/2024,3:00 AM,60,0.37,,0.37
5366729,2/5/2024,4:00 AM,60,0.27,,0.27
5366729,2/5/2024,5:00 AM,60,0.38,,0.38
5366729,2/5/2024,6:00 AM,60,0.6,,0.6
5366729,2/5/2024,7:00 AM,60,0.1,,0.1
5366729,2/5/2024,8:00 AM,60,0.105,,0.105
5366729,2/5/2024,9:00 AM,60,0.21,,0.21
5366729,2/5/2024,10:00 AM,60,0.25,,0.25
5366729,2/5/2024,11:00 AM,60,0.24,,0.24
5366729,2/5/2024,12:00 PM,60,0.225,,0.225
5366729,2/5/2024,1:00 PM,60,0.255,,0.255
5366729,2/5/2024,2:00 PM,60,0.215,,0.215
5366729,2/5/2024,3:00 PM,60,0.385,,0.385
5366729,2/5/2024,4:00 PM,60,0.23,,0.23
5366729,2/5/2024,5:00 PM,60,1.31,,1.31
5366729,2/5/2024,6:00 PM,60,0.925,,0.925
5366729,2/5/2024,7:00 PM,60,0.53,,0.53
5366729,2/5/2024,8:00 PM,60,0.47,,0.47
5366729,2/5/2024,9:00 PM,60,0.14,,0.14
5366729,2/5/2024,10:00 PM,60,0.23,,0.23
5366729,2/5/2024,11:00 PM,60,0.26,,0.26
5366729,2/6/2024,12:00 AM,60,0.41,,0.41
5366729,2/6/2024,1:00 AM,60,0.245,,0.245
5366729,2/6/2024,2:00 AM,60,0.475,,0.475
5366729,2/6/2024,3:00 AM,60,0.47,,0.47
5366729,2/6/2024,4:00 AM,60,0.315,,0.315
5366729,2/6/2024,5:00 AM,60,0.635,,0.635
5366729,2/6/2024,6:00 AM,60,0.74,,0.74
5366729,2/6/2024,7:00 AM,60,0.26,,0.26
5366729,2/6/2024,8:00 AM,60,0.21,,0.21
5366729,2/6/2024,9:00 AM,60,0.325,,0.325
5366729,2/6/2024,10:00 AM,60,0.325,,0.325
5366729,2/6/2024,11:00 AM,60,0.26,,0.26
5366729,2/6/2024,12:00 PM,60,0.375,,0.375
5366729,2/6/2024,1:00 PM,60,0.255,,0.255
5366729,2/6/2024,2:00 PM,60,0.21,,0.21
5366729,2/6/2024,3:00 PM,60,0.34,,0.34
5366729,2/6/2024,4:00 PM,60,0.4,,0.4
5366729,2/6/2024,5:00 PM,60,0.45,,0.45
5366729,2/6/2024,6:00 PM,60,0.275,,0.275
5366729,2/6/2024,7:00 PM,60,0.44,,0.44
5366729,2/6/2024,8:00 PM,60,0.365,,0.365
5366729,2/6/2024,9:00 PM,60,0.695,,0.695
5366729,2/6/2024,10:00 PM,60,0.535,,0.535
5366729,2/6/2024,11:00 PM,60,0.45,,0.45
5366729,2/7/2024,12:00 AM,60,0.445,,0.445
5366729,2/7/2024,1:00 AM,60,0.535,,0.535
5366729,2/7/2024,2:00 AM,60,0.545,,0.545
5366729,2/7/2024,3:00 AM,60,0.45,,0.45
5366729,2/7/2024,4:00 AM,60,0.48,,0.48
5366729,2/7/2024,5:00 AM,60,0.485,,0.485
5366729,2/7/2024,6:00 AM,60,0.835,,0.835
5366729,2/7/2024,7:00 AM,60,0.695,,0.695
5366729,2/7/2024,8:00 AM,60,0.765,,0.765
5366729,2/7/2024,9:00 AM,60,0.935,,0.935
5366729,2/7/2024,10:00 AM,60,1.07,,1.07
5366729,2/7/2024,11:00 AM,60,0.525,,0.525
5366729,2/7/2024,12:00 PM,60,0.3,,0.3
5366729,2/7/2024,1:00 PM,60,0.28,,0.28
5366729,2/7/2024,2:00 PM,60,0.25,,0.25
5366729,2/7/2024,3:00 PM,60,0.37,,0.37
5366729,2/7/2024,4:00 PM,60,1.265,,1.265
5366729,2/7/2024,5:00 PM,60,1.675,,1.675
5366729,2/7/2024,6:00 PM,60,0.39,,0.39
5366729,2/7/2024,7:00 PM,60,0.345,,0.345
5366729,2/7/2024,8:00 PM,60,0.555,,0.555
5366729,2/7/2024,9:00 PM,60,0.61,,0.61
5366729,2/7/2024,10:00 PM,60,0.375,,0.375
5366729,2/7/2024,11:00 PM,60,0.395,,0.395
5366729,2/8/2024,12:00 AM,60,0.47,,0.47
5366729,2/8/2024,1:00 AM,60,0.52,,0.52
5366729,2/8/2024,2:00 AM,60,0.555,,0.555
5366729,2/8/2024,3:00 AM,60,0.48,,0.48
5366729,2/8/2024,4:00 AM,60,0.51,,0.51
5366729,2/8/2024,5:00 AM,60,0.665,,0.665
5366729,2/8/2024,6:00 AM,60,0.825,,0.825
5366729,2/8/2024,7:00 AM,60,0.37,,0.37
5366729,2/8/2024,8:00 AM,60,1.31,,1.31
5366729,2/8/2024,9:00 AM,60,0.605,,0.605
5366729,2/8/2024,10:00 AM,60,0.46,,0.46
5366729,2/8/2024,11:00 AM,60,0.255,,0.255
5366729,2/8/2024,12:00 PM,60,0.43,,0.43
5366729,2/8/2024,1:00 PM,60,0.28,,0.28
5366729,2/8/2024,2:00 PM,60,0.41,,0.41
5366729,2/8/2024,3:00 PM,60,0.43,,0.43
5366729,2/8/2024,4:00 PM,60,2.765,,2.765
5366729,2/8/2024,5:00 PM,60,1.28,,1.28
5366729,2/8/2024,6:00 PM,60,0.965,,0.965
5366729,2/8/2024,7:00 PM,60,1.5,,1.5
5366729,2/8/2024,8:00 PM,60,1.555,,1.555
5366729,2/8/2024,9:00 PM,60,1.375,,1.375
5366729,2/8/2024,10:00 PM,60,0.735,,0.735
5366729,2/8/2024,11:00 PM,60,0.74,,0.74
5366729,2/9/2024,12:00 AM,60,0.73,,0.73
5366729,2/9/2024,1:00 AM,60,0.57,,0.57
5366729,2/9/2024,2:00 AM,60,0.61,,0.61
5366729,2/9/2024,3:00 AM,60,0.505,,0.505
5366729,2/9/2024,4:00 AM,60,0.64,,0.64
5366729,2/9/2024,5:00 AM,60,0.545,,0.545
5366729,2/9/2024,6:00 AM,60,0.8,,0.8
5366729,2/9/2024,7:00 AM,60,0.61,,0.61
5366729,2/9/2024,8:00 AM,60,1.505,,1.505
5366729,2/9/2024,9:00 AM,60,0.67,,0.67
5366729,2/9/2024,10:00 AM,60,0.325,,0.325
5366729,2/9/2024,11:00 AM,60,0.37,,0.37
5366729,2/9/2024,12:00 PM,60,0.425,,0.425
5366729,2/9/2024,1:00 PM,60,0.21,,0.21
5366729,2/9/2024,2:00 PM,60,0.42,,0.42
5366729,2/9/2024,3:00 PM,60,0.335,,0.335
5366729,2/9/2024,4:00 PM,60,0.305,,0.305
5366729,2/9/2024,5:00 PM,60,0.44,,0.44
5366729,2/9/2024,6:00 PM,60,0.435,,0.435
5366729,2/9/2024,7:00 PM,60,0.565,,0.565
5366729,2/9/2024,8:00 PM,60,0.53,,0.53
5366729,2/9/2024,9:00 PM,60,0.265,,0.265
5366729,2/9/2024,10:00 PM,60,0.445,,0.445
5366729,2/9/2024,11:00 PM,60,0.465,,0.465
5366729,2/10/2024,12:00 AM,60,0.67,,0.67
